Ticker,VALUE,SSHPRNAMT,SSHPRNAMTTYPE,PUTCALL,FILINGMANAGER_NAME,date
MCK,32868,243000,SH,,Avidity Partners Management LP,2020-05-15
MRK,37854,492000,SH,,Avidity Partners Management LP,2020-05-15
603380106,5960,990000,SH,Call,Avidity Partners Management LP,2020-05-15
603380106,2674,444200,SH,,Avidity Partners Management LP,2020-05-15
60468T105,22677,295000,SH,,Avidity Partners Management LP,2020-05-15
MRNA,10932,365000,SH,,Avidity Partners Management LP,2020-05-15
60877T100,21216,780000,SH,,Avidity Partners Management LP,2020-05-15
NBIX,8482,98000,SH,,Avidity Partners Management LP,2020-05-15
REGN,24415,50000,SH,,Avidity Partners Management LP,2020-05-15
SRPT,7826,80000,SH,,Avidity Partners Management LP,2020-05-15
812578102,66920,580000,SH,,Avidity Partners Management LP,2020-05-15
812578102,13581,117700,SH,Call,Avidity Partners Management LP,2020-05-15
867328700,1788,4310000,SH,,Avidity Partners Management LP,2020-05-15
N90064101,11246,237000,SH,,Avidity Partners Management LP,2020-05-15
92337C104,7367,2790698,SH,,Avidity Partners Management LP,2020-05-15
VRTX,8090,34000,SH,,Avidity Partners Management LP,2020-05-15
ABBV,8323,94000,SH,,Avidity Partners Management LP,2020-02-14
00289Y107,4333,1325000,SH,,Avidity Partners Management LP,2020-02-14
ACAD,2310,54000,SH,,Avidity Partners Management LP,2020-02-14
03890D108,410,30000,SH,,Avidity Partners Management LP,2020-02-14
ASND,5857,42100,SH,,Avidity Partners Management LP,2020-02-14
AUPH,4700,232000,SH,,Avidity Partners Management LP,2020-02-14
AXNX,5764,208000,SH,,Avidity Partners Management LP,2020-02-14
BAX,13797,165000,SH,,Avidity Partners Management LP,2020-02-14
CTLT,5180,92000,SH,,Avidity Partners Management LP,2020-02-14
CI,6135,30000,SH,,Avidity Partners Management LP,2020-02-14
CHRS,3862,214500,SH,,Avidity Partners Management LP,2020-02-14
COLL,3704,180000,SH,,Avidity Partners Management LP,2020-02-14
DXCM,4156,19000,SH,,Avidity Partners Management LP,2020-02-14
DVAX,4462,780000,SH,,Avidity Partners Management LP,2020-02-14
EW,6299,27000,SH,,Avidity Partners Management LP,2020-02-14
ESPR,7776,130400,SH,,Avidity Partners Management LP,2020-02-14
EXAS,2867,31000,SH,,Avidity Partners Management LP,2020-02-14
HCA,9268,62700,SH,,Avidity Partners Management LP,2020-02-14
G46188101,5430,150000,SH,,Avidity Partners Management LP,2020-02-14
452907108,2962,140000,SH,,Avidity Partners Management LP,2020-02-14
48283N106,3760,830000,SH,,Avidity Partners Management LP,2020-02-14
MDGL,1367,15000,SH,,Avidity Partners Management LP,2020-02-14
60468T105,8247,64000,SH,,Avidity Partners Management LP,2020-02-14
60877T100,3946,200000,SH,,Avidity Partners Management LP,2020-02-14
64049K104,2587,210000,SH,,Avidity Partners Management LP,2020-02-14
NBIX,3547,33000,SH,,Avidity Partners Management LP,2020-02-14
NXTC,5239,93000,SH,,Avidity Partners Management LP,2020-02-14
RLMD,390,10000,SH,,Avidity Partners Management LP,2020-02-14
RCKT,683,30000,SH,,Avidity Partners Management LP,2020-02-14
867328700,473,1400000,SH,,Avidity Partners Management LP,2020-02-14
N90064101,3941,55000,SH,,Avidity Partners Management LP,2020-02-14
VRTX,8758,40000,SH,,Avidity Partners Management LP,2020-02-14
ZBH,8158,54500,SH,,Avidity Partners Management LP,2020-02-14
715347100,77518,4249873,SH,,JANA PARTNERS LLC,2020-05-15
584671464,3440,411946,SH,,Provida Pension Fund Administrator,2020-02-14
126531013,324,4503,SH,,Provida Pension Fund Administrator,2020-02-14
ABEV,6491,1395845,SH,,Provida Pension Fund Administrator,2020-02-14
AZUL,2044,47178,SH,,Provida Pension Fund Administrator,2020-02-14
594603039,6745,753619,SH,,Provida Pension Fund Administrator,2020-02-14
BSBR,390,31916,SH,,Provida Pension Fund Administrator,2020-02-14
05969B103,173,25500,SH,,Provida Pension Fund Administrator,2020-02-14
00A0Q4R85,132060,3027500,SH,,Provida Pension Fund Administrator,2020-02-14
BRFS,2944,338426,SH,,Provida Pension Fund Administrator,2020-02-14
CX,1042,274935,SH,,Provida Pension Fund Administrator,2020-02-14
CEPU,415,85070,SH,,Provida Pension Fund Administrator,2020-02-14
KOF,538,8902,SH,,Provida Pension Fund Administrator,2020-02-14
310761054,6630,61476,SH,,Provida Pension Fund Administrator,2020-02-14
L1995B107,273,45479,SH,,Provida Pension Fund Administrator,2020-02-14
2519Y1084,1082,5055,SH,,Provida Pension Fund Administrator,2020-02-14
ASHR,4,141,SH,,Provida Pension Fund Administrator,2020-02-14
XLF,7682,250391,SH,,Provida Pension Fund Administrator,2020-02-14
FMX,1412,14929,SH,,Provida Pension Fund Administrator,2020-02-14
GGB,3319,675972,SH,,Provida Pension Fund Administrator,2020-02-14
GGAL,0,1,SH,,Provida Pension Fund Administrator,2020-02-14
SUPV,12,3293,SH,,Provida Pension Fund Administrator,2020-02-14
P5626F128,15050,361861,SH,,Provida Pension Fund Administrator,2020-02-14
0B3YCGJ38,205794,349312,SH,,Provida Pension Fund Administrator,2020-02-14
D3803R109,33309,262500,SH,,Provida Pension Fund Administrator,2020-02-14
IVV,168262,521726,SH,,Provida Pension Fund Administrator,2020-02-14
FXI,29323,674255,SH,,Provida Pension Fund Administrator,2020-02-14
IEMG,108896,2031265,SH,,Provida Pension Fund Administrator,2020-02-14
ECH,956,28878,SH,,Provida Pension Fund Administrator,2020-02-14
EZU,2294,55000,SH,,Provida Pension Fund Administrator,2020-02-14
EWW,213,4744,SH,,Provida Pension Fund Administrator,2020-02-14
EWY,225326,3640163,SH,,Provida Pension Fund Administrator,2020-02-14
EWP,666,23000,SH,,Provida Pension Fund Administrator,2020-02-14
EWJ,29561,500605,SH,,Provida Pension Fund Administrator,2020-02-14
EWT,33182,808932,SH,,Provida Pension Fund Administrator,2020-02-14
EWH,78921,3249097,SH,,Provida Pension Fund Administrator,2020-02-14
IJR,136699,1635160,SH,,Provida Pension Fund Administrator,2020-02-14
QUAL,57,568,SH,,Provida Pension Fund Administrator,2020-02-14
HDV,1320,13500,SH,,Provida Pension Fund Administrator,2020-02-14
USMV,9492,145000,SH,,Provida Pension Fund Administrator,2020-02-14
MTUM,10023,80000,SH,,Provida Pension Fund Administrator,2020-02-14
ILF,67327,1986059,SH,,Provida Pension Fund Administrator,2020-02-14
MTUM,44,600,SH,,Provida Pension Fund Administrator,2020-02-14
MCHI,468,7309,SH,,Provida Pension Fund Administrator,2020-02-14
EUFN,6709,346739,SH,,Provida Pension Fund Administrator,2020-02-14
EWU,1097,32458,SH,,Provida Pension Fund Administrator,2020-02-14
IWM,1827,11044,SH,,Provida Pension Fund Administrator,2020-02-14
OEF,3077,21400,SH,,Provida Pension Fund Administrator,2020-02-14
EWZ,681832,14445599,SH,,Provida Pension Fund Administrator,2020-02-14
EEM,1137,25400,SH,,Provida Pension Fund Administrator,2020-02-14
ITUB,21398,2338611,SH,,Provida Pension Fund Administrator,2020-02-14
51817R106,18491,1795289,SH,,Provida Pension Fund Administrator,2020-02-14
LOMA,442,55567,SH,,Provida Pension Fund Administrator,2020-02-14
G68707101,86917,1804000,SH,,Provida Pension Fund Administrator,2020-02-14
PAM,6522,196137,SH,,Provida Pension Fund Administrator,2020-02-14
PAM,228,13597,SH,,Provida Pension Fund Administrator,2020-02-14
PBR,2067,130000,SH,,Provida Pension Fund Administrator,2020-02-14
XLK,649,7101,SH,,Provida Pension Fund Administrator,2020-02-14
SPY,55009,171324,SH,,Provida Pension Fund Administrator,2020-02-14
GXC,14,141,SH,,Provida Pension Fund Administrator,2020-02-14
SUZ,611,61738,SH,,Provida Pension Fund Administrator,2020-02-14
XLE,11014,184491,SH,,Provida Pension Fund Administrator,2020-02-14
XLV,2861,28147,SH,,Provida Pension Fund Administrator,2020-02-14
XLI,1,10,SH,,Provida Pension Fund Administrator,2020-02-14
GDX,115,3906,SH,,Provida Pension Fund Administrator,2020-02-14
VWO,81999,1848480,SH,,Provida Pension Fund Administrator,2020-02-14
VB,5234,31669,SH,,Provida Pension Fund Administrator,2020-02-14
VTI,81785,501164,SH,,Provida Pension Fund Administrator,2020-02-14
VTV,304041,2543214,SH,,Provida Pension Fund Administrator,2020-02-14
VOO,75010,254236,SH,,Provida Pension Fund Administrator,2020-02-14
DLN,613,5800,SH,,Provida Pension Fund Administrator,2020-02-14
YPF,20,1772,SH,,Provida Pension Fund Administrator,2020-02-14
00790X101,18583,582346,SH,,"Alyeska Investment Group, L.P.",2019-08-14
232806109,44287,1991301,SH,,"Alyeska Investment Group, L.P.",2019-08-14
TMUS,30314,408880,SH,,"Alyeska Investment Group, L.P.",2019-08-14
98919V105,48324,1468370,SH,,"Alyeska Investment Group, L.P.",2019-08-14
00790X101,16006,491446,SH,,"Alyeska Investment Group, L.P.",2019-11-14
232806109,41093,1760609,SH,,"Alyeska Investment Group, L.P.",2019-11-14
TMUS,23969,304296,SH,,"Alyeska Investment Group, L.P.",2019-11-14
874696107,2687,133414,SH,,"Alyeska Investment Group, L.P.",2019-11-14
92927K102,6888,51502,SH,,"Alyeska Investment Group, L.P.",2019-11-14
98919V105,54352,1603304,SH,,"Alyeska Investment Group, L.P.",2019-11-14
TMUS,13048,205120,SH,,"Alyeska Investment Group, L.P.",2019-02-14
00790X101,16575,504274,SH,,"Alyeska Investment Group, L.P.",2020-02-14
232806109,76938,3297803,SH,,"Alyeska Investment Group, L.P.",2020-02-14
33812L102,1979,301142,SH,,"Alyeska Investment Group, L.P.",2020-02-14
HGV,8041,233826,SH,,"Alyeska Investment Group, L.P.",2020-02-14
M51363113,7234,61735,SH,,"Alyeska Investment Group, L.P.",2020-02-14
74933V108,36509,777952,SH,,"Alyeska Investment Group, L.P.",2020-02-14
SCWX,271,16263,SH,,"Alyeska Investment Group, L.P.",2020-02-14
TMUS,23614,301121,SH,,"Alyeska Investment Group, L.P.",2020-02-14
874696107,21094,953618,SH,,"Alyeska Investment Group, L.P.",2020-02-14
87236Y108,47846,962697,SH,,"Alyeska Investment Group, L.P.",2020-02-14
913017109,55622,371410,SH,,"Alyeska Investment Group, L.P.",2020-02-14
92927K102,30740,226866,SH,,"Alyeska Investment Group, L.P.",2020-02-14
98421B100,2957,159858,SH,,"Alyeska Investment Group, L.P.",2020-02-14
98919V105,55766,1609412,SH,,"Alyeska Investment Group, L.P.",2020-02-14
TMUS,10612,153569,SH,,"Alyeska Investment Group, L.P.",2019-05-15
00401C108,24413,360015,SH,,OXFORD ASSET MANAGEMENT LLP,2020-02-14
G0129K104,25201,787293,SH,,OXFORD ASSET MANAGEMENT LLP,2020-02-14
171871502,4701,449009,SH,,OXFORD ASSET MANAGEMENT LLP,2020-02-14
20676Y403,269,24355,SH,,OXFORD ASSET MANAGEMENT LLP,2020-02-14
232806109,28364,1215760,SH,,OXFORD ASSET MANAGEMENT LLP,2020-02-14
25456K101,5562,1390405,SH,,OXFORD ASSET MANAGEMENT LLP,2020-02-14
33812L102,4656,708605,SH,,OXFORD ASSET MANAGEMENT LLP,2020-02-14
50575Q102,3374,969674,SH,,OXFORD ASSET MANAGEMENT LLP,2020-02-14
682129101,5157,510103,SH,,OXFORD ASSET MANAGEMENT LLP,2020-02-14
74933V108,18114,385978,SH,,OXFORD ASSET MANAGEMENT LLP,2020-02-14
874696107,22083,998335,SH,,OXFORD ASSET MANAGEMENT LLP,2020-02-14
886547108,28169,210765,SH,,OXFORD ASSET MANAGEMENT LLP,2020-02-14
N96617118,25255,828588,SH,,OXFORD ASSET MANAGEMENT LLP,2020-02-14
98919V105,33019,952917,SH,,OXFORD ASSET MANAGEMENT LLP,2020-02-14
232806109,29826,1277895,SH,,OXFORD ASSET MANAGEMENT LLP,2019-11-14
682129101,4132,410352,SH,,OXFORD ASSET MANAGEMENT LLP,2019-11-14
232806109,30436,1368547,SH,,OXFORD ASSET MANAGEMENT LLP,2019-08-14
G0129K104,1576,49250,SH,,BERKLEY W R CORP,2020-02-14
531172104,19624,326798,SH,,BERKLEY W R CORP,2020-02-14
62845B104,952,24006,SH,,BERKLEY W R CORP,2020-02-14
74933V108,2958,63040,SH,,BERKLEY W R CORP,2020-02-14
74933V108,2957,63000,SH,Put,BERKLEY W R CORP,2020-02-14
90207C105,3800,169635,SH,,BERKLEY W R CORP,2020-02-14
90207C105,3517,169635,SH,,BERKLEY W R CORP,2019-11-14
232806109,74026,3170267,SH,,Davidson Kempner Capital Management LP,2020-02-14
98919V105,129791,3745763,SH,,Davidson Kempner Capital Management LP,2020-02-14
G0177J108,1005284,5258585,SH,,Davidson Kempner Capital Management LP,2020-02-14
TMUS,72090,919870,SH,,Davidson Kempner Capital Management LP,2020-02-14
G0177J108,808585,4804715,SH,,Davidson Kempner Capital Management LP,2019-11-14
232806109,52219,2238284,SH,,Davidson Kempner Capital Management LP,2019-11-14
98919V105,230397,6796368,SH,,Davidson Kempner Capital Management LP,2019-11-14
TMUS,44077,559708,SH,,Davidson Kempner Capital Management LP,2019-11-14
G0177J108,178313,1065000,SH,,Davidson Kempner Capital Management LP,2019-08-14
232806109,111009,4993644,SH,,Davidson Kempner Capital Management LP,2019-08-14
98919V105,179939,5467615,SH,,Davidson Kempner Capital Management LP,2019-08-14
TMUS,95330,1287375,SH,,Davidson Kempner Capital Management LP,2019-08-14
TMUS,51361,743391,SH,,Davidson Kempner Capital Management LP,2019-05-15
98919V105,30776,1082888,SH,,Davidson Kempner Capital Management LP,2019-05-15
TMUS,70719,1111239,SH,,Davidson Kempner Capital Management LP,2019-02-14
TMUS,94743,1350000,SH,,Davidson Kempner Capital Management LP,2018-11-14
94946T106,807546,2445554,SH,,HBK INVESTMENTS L P,2020-05-15
94946T106,633814,2445554,SH,,HBK INVESTMENTS L P,2020-05-15
94946T106,697154,2445554,SH,,HBK INVESTMENTS L P,2020-05-15
G0177J108,1527448,7990000,SH,,FARALLON CAPITAL MANAGEMENT LLC,2020-02-14
M51363113,31639,270000,SH,,FARALLON CAPITAL MANAGEMENT LLC,2020-02-14
94946T106,792504,2400000,SH,,FARALLON CAPITAL MANAGEMENT LLC,2020-02-14
94946T106,151060,560000,SH,,FARALLON CAPITAL MANAGEMENT LLC,2019-05-14
G0177J108,1049288,6235000,SH,,FARALLON CAPITAL MANAGEMENT LLC,2019-11-14
M51363113,13699,125000,SH,,FARALLON CAPITAL MANAGEMENT LLC,2019-11-14
94946T106,613795,2368310,SH,,FARALLON CAPITAL MANAGEMENT LLC,2019-11-14
94946T106,634281,2225000,SH,,FARALLON CAPITAL MANAGEMENT LLC,2019-08-14
M51363113,70435000,595096,SH,,UBS OCONNOR LLC,2019-03-31
PACB,43843000,6064035,SH,,UBS OCONNOR LLC,2019-03-31
151020104,242485000,2623163,SH,,UBS OCONNOR LLC,2019-06-30
232806109,3290000,147954,SH,,UBS OCONNOR LLC,2019-06-30
PACB,28936000,4782729,SH,,UBS OCONNOR LLC,2019-06-30
94946T106,144417000,506602,SH,,UBS OCONNOR LLC,2019-06-30
98919V105,45435000,1380575,SH,,UBS OCONNOR LLC,2019-06-30
151020104,545282000,5491255,SH,,UBS OCONNOR LLC,2019-09-30
371559105,170000000,1538321,SH,,UBS OCONNOR LLC,2019-09-30
98919V105,109693000,3235778,SH,,UBS OCONNOR LLC,2019-09-30
BJRI,17912,378840,SH,,NORGES BANK,2019-05-09
09215C105,96328,1767497,SH,,NORGES BANK,2019-05-09
BLKB,60569,759680,SH,,NORGES BANK,2019-05-09
BB,51075,5065375,SH,,NORGES BANK,2019-05-09
BL,16772,362076,SH,,NORGES BANK,2019-05-09
BLK,1028211,2405903,SH,,NORGES BANK,2019-05-09
BXMT,46272,1338891,SH,,NORGES BANK,2019-05-09
HRB,56517,2360738,SH,,NORGES BANK,2019-05-09
BE,1292,100000,SH,,NORGES BANK,2019-05-09
BLMN,37061,1812332,SH,,NORGES BANK,2019-05-09
095229100,24259,726756,SH,,NORGES BANK,2019-05-09
BLUE,71792,456316,SH,,NORGES BANK,2019-05-09
BPMC,71688,895544,SH,,NORGES BANK,2019-05-09
BCC,23494,877938,SH,,NORGES BANK,2019-05-09
BKNG,829281,475257,SH,,NORGES BANK,2019-05-09
BOOT,8720,296206,SH,,NORGES BANK,2019-05-09
BAH,75040,1290685,SH,,NORGES BANK,2019-05-09
BWA,82822,2156254,SH,,NORGES BANK,2019-05-09
SAM,28621,97111,SH,,NORGES BANK,2019-05-09
101119105,10936,997745,SH,,NORGES BANK,2019-05-09
BXP,1423731,10634382,SH,,NORGES BANK,2019-05-09
BSX,566770,14767318,SH,,NORGES BANK,2019-05-09
101388106,27109,541201,SH,,NORGES BANK,2019-05-09
BOX,18452,955539,SH,,NORGES BANK,2019-05-09
BYD,25799,942927,SH,,NORGES BANK,2019-05-09
BRC,47083,1014514,SH,,NORGES BANK,2019-05-09
BDN,34053,2147094,SH,,NORGES BANK,2019-05-09
BRFS,7236,1243370,SH,,NORGES BANK,2019-05-09
109043109,7967,673493,SH,,NORGES BANK,2019-05-09
BFAM,56908,447706,SH,,NORGES BANK,2019-05-09
BHF,62130,1712016,SH,,NORGES BANK,2019-05-09
BV,1352,93874,SH,,NORGES BANK,2019-05-09
EAT,27276,614598,SH,,NORGES BANK,2019-05-09
BCO,41378,548708,SH,,NORGES BANK,2019-05-09
BMY,817711,17139192,SH,,NORGES BANK,2019-05-09
BRX,55281,3009264,SH,,NORGES BANK,2019-05-09
BR,117633,1134466,SH,,NORGES BANK,2019-05-09
AVGO,1161853,3863697,SH,,NORGES BANK,2019-05-09
BKD,19409,2949655,SH,,NORGES BANK,2019-05-09
112585104,407914,8748969,SH,,NORGES BANK,2019-05-09
11282X103,40227,1963239,SH,,NORGES BANK,2019-05-09
BRKL,13318,924888,SH,,NORGES BANK,2019-05-09
AZTA,30425,1037335,SH,,NORGES BANK,2019-05-09
BRO,61428,2081579,SH,,NORGES BANK,2019-05-09
BF/B,96076,1820324,SH,,NORGES BANK,2019-05-09
BRKR,62501,1625921,SH,,NORGES BANK,2019-05-09
BC,44848,891069,SH,,NORGES BANK,2019-05-09
BTG,22854,8163530,SH,,NORGES BANK,2019-05-09
BKE,8955,478350,SH,,NORGES BANK,2019-05-09
BLDR,22310,1672394,SH,,NORGES BANK,2019-05-09
BURL,104514,667054,SH,,NORGES BANK,2019-05-09
CAE,63308,2856358,SH,,NORGES BANK,2019-05-09
CBZ,20077,991925,SH,,NORGES BANK,2019-05-09
124830100,3189,2057804,SH,,NORGES BANK,2019-05-09
124857103,2180,45798,SH,,NORGES BANK,2019-05-09
124857202,186844,3931075,SH,,NORGES BANK,2019-05-09
CBOE,86692,908331,SH,,NORGES BANK,2019-05-09
CBRE,176516,3569582,SH,,NORGES BANK,2019-05-09
12508E101,87003,1479149,SH,,NORGES BANK,2019-05-09
CDW,142479,1478461,SH,,NORGES BANK,2019-05-09
CF,74197,1814979,SH,,NORGES BANK,2019-05-09
GIB,178522,2596025,SH,,NORGES BANK,2019-05-09
CHRW,108995,1252967,SH,,NORGES BANK,2019-05-09
CI,624276,3881836,SH,,NORGES BANK,2019-05-09
125581801,72196,1505019,SH,,NORGES BANK,2019-05-09
CME,533485,3241493,SH,,NORGES BANK,2019-05-09
ANDE,2855,88566,SH,,NORGES BANK,2019-05-09
BUD,389,4631,SH,,NORGES BANK,2019-05-09
035290105,22052,392998,SH,,NORGES BANK,2019-05-09
035710409,168035,16820354,SH,,NORGES BANK,2019-05-09
ANSS,173748,950956,SH,,NORGES BANK,2019-05-09
AR,37922,4294737,SH,,NORGES BANK,2019-05-09
ELV,728868,2539789,SH,,NORGES BANK,2019-05-09
037347101,0,1,SH,,NORGES BANK,2019-05-09
037411105,137084,3955098,SH,,NORGES BANK,2019-05-09
03748R754,80198,1594714,SH,,NORGES BANK,2019-05-09
03755L104,25068,610542,SH,,NORGES BANK,2019-05-09
APOG,21787,581137,SH,,NORGES BANK,2019-05-09
ARI,28183,1548508,SH,,NORGES BANK,2019-05-09
03765K104,12236,1311871,SH,,NORGES BANK,2019-05-09
AAPL,9134691,48089978,SH,,NORGES BANK,2019-05-09
APLE,40898,2509064,SH,,NORGES BANK,2019-05-09
AIT,38906,654198,SH,,NORGES BANK,2019-05-09
AMAT,488014,12304934,SH,,NORGES BANK,2019-05-09
ATR,54124,508732,SH,,NORGES BANK,2019-05-09
03836W103,114186,3133528,SH,,NORGES BANK,2019-05-09
ARMK,77971,2638604,SH,,NORGES BANK,2019-05-09
ABUS,1324,369720,SH,,NORGES BANK,2019-05-09
ARCB,2591,84151,SH,,NORGES BANK,2019-05-09
ADM,237841,5514500,SH,,NORGES BANK,2019-05-09
AROC,21183,2165946,SH,,NORGES BANK,2019-05-09
ACA,21291,696915,SH,,NORGES BANK,2019-05-09
03965L100,62181,3253828,SH,,NORGES BANK,2019-05-09
040047607,30465,679550,SH,,NORGES BANK,2019-05-09
ANET,182688,580956,SH,,NORGES BANK,2019-05-09
ARLO,4019,973305,SH,,NORGES BANK,2019-05-09
042315507,14897,762780,SH,,NORGES BANK,2019-05-09
DAY,14171,276229,SH,,NORGES BANK,2019-05-09
156782104,174053,3042364,SH,,NORGES BANK,2019-05-09
CERS,15971,2563600,SH,,NORGES BANK,2019-05-09
15911M107,11977,700435,SH,,NORGES BANK,2019-05-09
CRL,78228,538571,SH,,NORGES BANK,2019-05-09
GTLS,31217,344874,SH,,NORGES BANK,2019-05-09
CHTR,464436,1338779,SH,,NORGES BANK,2019-05-09
CAKE,27424,560581,SH,,NORGES BANK,2019-05-09
CHGG,50587,1327059,SH,,NORGES BANK,2019-05-09
CHE,58665,183289,SH,,NORGES BANK,2019-05-09
163731102,28604,694961,SH,,NORGES BANK,2019-05-09
CC,59473,1600459,SH,,NORGES BANK,2019-05-09
LNG,130942,1915476,SH,,NORGES BANK,2019-05-09
165167107,43917,14166834,SH,,NORGES BANK,2019-05-09
165240102,23791,855495,SH,,NORGES BANK,2019-05-09
CVX,2494945,20254476,SH,,NORGES BANK,2019-05-09
168615102,11575,2710642,SH,,NORGES BANK,2019-05-09
PLCE,24816,255099,SH,,NORGES BANK,2019-05-09
16934Q208,41144,2195538,SH,,NORGES BANK,2019-05-09
CMG,171890,241993,SH,,NORGES BANK,2019-05-09
CHH,31411,404048,SH,,NORGES BANK,2019-05-09
CHD,125127,1756646,SH,,NORGES BANK,2019-05-09
CHDN,31985,354366,SH,,NORGES BANK,2019-05-09
CIEN,68075,1823122,SH,,NORGES BANK,2019-05-09
171798101,65615,938693,SH,,NORGES BANK,2019-05-09
171871502,629,65927,SH,,NORGES BANK,2019-05-09
CINF,126955,1477941,SH,,NORGES BANK,2019-05-09
CNK,40772,1019546,SH,,NORGES BANK,2019-05-09
17273K109,2882,88411,SH,,NORGES BANK,2019-05-09
CRUS,41461,985529,SH,,NORGES BANK,2019-05-09
CSCO,2727792,50524043,SH,,NORGES BANK,2019-05-09
CTAS,168424,833329,SH,,NORGES BANK,2019-05-09
C,1876988,30166988,SH,,NORGES BANK,2019-05-09
CFG,180383,5550230,SH,,NORGES BANK,2019-05-09
177376100,145307,1458033,SH,,NORGES BANK,2019-05-09
EFX,130053,1097493,SH,,NORGES BANK,2019-05-09
EQIX,431279,951712,SH,,NORGES BANK,2019-05-09
294600101,44829,2058270,SH,,NORGES BANK,2019-05-09
EQC,41653,1274187,SH,,NORGES BANK,2019-05-09
GPRO,367,56510,SH,,NORGES BANK,2019-05-09
GOSS,10185,470000,SH,,NORGES BANK,2019-05-09
38388F108,65750,842519,SH,,NORGES BANK,2019-05-09
GGG,73117,1476521,SH,,NORGES BANK,2019-05-09
EAF,38512,3011125,SH,,NORGES BANK,2019-05-09
GHC,61462,89965,SH,,NORGES BANK,2019-05-09
GWW,166697,553939,SH,,NORGES BANK,2019-05-09
38500T101,13055,5746467,SH,,NORGES BANK,2019-05-09
LOPE,54614,476929,SH,,NORGES BANK,2019-05-09
GVA,22073,511547,SH,,NORGES BANK,2019-05-09
GPMT,4011,216017,SH,,NORGES BANK,2019-05-09
GRP/U,27461,574567,SH,,NORGES BANK,2019-05-09
GPK,41737,3304618,SH,,NORGES BANK,2019-05-09
GTN,5825,272728,SH,,NORGES BANK,2019-05-09
391416104,22869,723938,SH,,NORGES BANK,2019-05-09
GDOT,35344,582756,SH,,NORGES BANK,2019-05-09
GPRE,11575,693999,SH,,NORGES BANK,2019-05-09
GBX,17528,543830,SH,,NORGES BANK,2019-05-09
395259104,3552,165121,SH,,NORGES BANK,2019-05-09
39572G100,34987,2703721,SH,,NORGES BANK,2019-05-09
GEF,21116,511907,SH,,NORGES BANK,2019-05-09
GFF,6494,351424,SH,,NORGES BANK,2019-05-09
GRFS,63252,3145298,SH,,NORGES BANK,2019-05-09
GPI,17230,266304,SH,,NORGES BANK,2019-05-09
399473107,20629,5810893,SH,,NORGES BANK,2019-05-09
400110102,45304,652139,SH,,NORGES BANK,2019-05-09
TV,3840,347242,SH,,NORGES BANK,2019-05-09
AVAL,15805,2028878,SH,,NORGES BANK,2019-05-09
GH,3068,40000,SH,,NORGES BANK,2019-05-09
GES,20812,1061846,SH,,NORGES BANK,2019-05-09
GWRE,47915,493155,SH,,NORGES BANK,2019-05-09
402635304,21327,2659226,SH,,NORGES BANK,2019-05-09
HEES,16426,654169,SH,,NORGES BANK,2019-05-09
HCA,379606,2911536,SH,,NORGES BANK,2019-05-09
40414L109,144032,4601686,SH,,NORGES BANK,2019-05-09
40416M105,96809,2233202,SH,,NORGES BANK,2019-05-09
40418F108,24037,503402,SH,,NORGES BANK,2019-05-09
HNI,28110,774603,SH,,NORGES BANK,2019-05-09
