submission_cik,1987Q1,2010Q1,2010Q2,2011Q3,2015Q4,2016Q1,2016Q2,2016Q3,2016Q4,2017Q1,2017Q2,2017Q3,2017Q4,2018Q1,2018Q2,2018Q3,2018Q4,2019Q1,2019Q2,2019Q3,2019Q4,2020Q1,2020Q2,2020Q3,2020Q4,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,1987Q1_percent_change,2010Q1_percent_change,2010Q2_percent_change,2011Q3_percent_change,2015Q4_percent_change,2016Q1_percent_change,2016Q2_percent_change,2016Q3_percent_change,2016Q4_percent_change,2017Q1_percent_change,2017Q2_percent_change,2017Q3_percent_change,2017Q4_percent_change,2018Q1_percent_change,2018Q2_percent_change,2018Q3_percent_change,2018Q4_percent_change,2019Q1_percent_change,2019Q2_percent_change,2019Q3_percent_change,2019Q4_percent_change,2020Q1_percent_change,2020Q2_percent_change,2020Q3_percent_change,2020Q4_percent_change,2021Q1_percent_change,2021Q2_percent_change,2021Q3_percent_change,2021Q4_percent_change,2022Q1_percent_change,2022Q2_percent_change,2022Q3_percent_change,2022Q4_percent_change,2023Q1_percent_change,2023Q2_percent_change,2023Q3_percent_change,2023Q4_percent_change,2024Q1_percent_change,2024Q2_percent_change,2024Q3_percent_change
1900195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,78,0,0,0,0,0,1560,1560,1560,21865,1560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,-100.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,1301.602564102564,-92.86530985593414
1900406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1461,1466,2107,29280,29680,29980,28680,28080,28361,27551,27232,26432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.3422313483915085,43.724420190995914,1289.653535832938,1.3661202185792254,1.0107816711590223,-4.3362241494329545,-2.092050209205021,1.0007122507122546,-2.8560346955325944,-1.1578527095205238,-2.9377203290246734
1900409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2234,2372,2428,49311,49997,52977,53422,52596,54447,54704,54581,52969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,6.177260519247985,2.360876897133224,1930.9308072487645,1.3911703271075382,5.9603576214572795,0.8399871642410961,-1.5461794766201242,3.519279032626055,0.4720186603486054,-0.22484644632934092,-2.953408695333537
1900481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,602,458,8755,8443,9934,7981,9757,6841,5001,6167,6168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,1.17647058823529,-23.920265780730897,1811.572052401747,-3.563677898343809,17.659599668364322,-19.65975437890074,22.252850519984957,-29.8862355232141,-26.896652536178923,23.315336932613473,0.01621533971136735
1900576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,426,423,8480,8520,8520,8874,9487,9647,9627,12512,11876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.7092198581560183,-0.7042253521126751,1904.7281323877069,0.4716981132075526,0.0,4.154929577464794,6.907820599504166,1.686518393591241,-0.20731833730693872,29.967798898930088,-5.083120204603575
1900584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1186,1137,1115,24491,24938,19623,19680,19470,19514,19628,18637,18569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-4.131534569983142,-1.9349164467898028,2096.5022421524664,1.82516026295374,-21.31285588258882,0.290475462467521,-1.0670731707317027,0.2259887005649608,0.5841959618735348,-5.048909720807016,-0.36486558995546536
1900923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,123000,123000,667800,249900,13000,390822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,778.5714285714287,0.0,442.92682926829275,-62.57861635220125,-94.79791916766706,2906.323076923077
1900946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,44,44,640,707,820,984,884,884,993,1109,1085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-2.2222222222222254,0.0,1354.5454545454545,10.468750000000004,15.98302687411599,19.999999999999996,-10.162601626016265,0.0,12.330316742081449,11.681772406847934,-2.1641118124436476
1900990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,898,257,140,8326,8296,7754,7699,7699,5921,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-71.38084632516704,-45.525291828793776,5847.142857142857,-0.36031707902954846,-6.533269045323042,-0.7093113231880332,0.0,-23.093908299779187,-100.0,0.0,0.0
1901055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,24,595,1118,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,-29.411764705882348,2379.166666666667,87.89915966386555,-100.0,0.0,0.0,0.0,0.0,0.0,0.0
1901146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,712,657,699,7125,6867,5790,3840,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-7.7247191011236005,6.392694063926951,919.3133047210301,-3.621052631578947,-15.683704674530363,-33.67875647668394,-100.0,0.0,0.0,0.0,0.0
1901166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21296,22882,23246,473203,477189,492699,495831,495838,490593,478281,473555,474070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,7.447407963936881,1.5907700375841216,1935.6319366772777,0.8423446174263383,3.2502844784770835,0.6356822319509403,0.0014117713495132023,-1.0578051702370583,-2.5096159138022767,-0.9881220454084572,0.10875188732037966
1901222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2555,2522,2594,47280,46014,38887,38480,35475,35730,35542,35535,38450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-1.2915851272015666,2.8548770816811952,1722.6676946800308,-2.677664974619287,-15.488764289129398,-1.0466222645099887,-7.809251559251562,0.7188160676532718,-0.5261684858662186,-0.01969500872207597,8.203179963416352
1901275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3869,4214,4398,95029,111196,104326,60389,98044,79571,114730,116327,85100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,8.917032825019389,4.366397721879456,2060.732150977717,17.012701385892726,-6.178279794237207,-42.11510074190519,62.35407110566493,-18.841540532822,44.18569579369369,1.3919637409570251,-26.84415483937521
1901361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570,1382,1142,73066,0,38926,0,46601,46601,44883,28306,55574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-11.974522292993628,-17.36613603473227,6298.073555166375,-100.0,inf,-100.0,inf,0.0,-3.6866161670350395,-36.93380567252634,96.33293294707836
1901403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1499,1345,1975,40442,41614,47158,50849,51140,50146,49725,49386,41612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-10.273515677118084,46.840148698884754,1947.6962025316457,2.8979773502794126,13.322439563608391,7.826879850714619,0.5722826407599024,-1.9436840046930026,-0.8395485183264828,-0.6817496229260978,-15.741303203336976
1901929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,503,1386,27870,28290,23692,16853,14104,13860,15076,15037,15037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-2.3300970873786353,175.54671968190854,1910.822510822511,1.506996770721214,-16.25309296571227,-28.86628397771399,-16.311635910520383,-1.730005672149748,8.773448773448767,-0.2586893075086194,0.0
1902024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,294,263,3380,3380,5668,5308,5448,5308,5065,5560,6294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-1.342281879194629,-10.54421768707483,1185.171102661597,0.0,67.6923076923077,-6.351446718419195,2.6375282592313587,-2.569750367107193,-4.57799547852299,9.772951628825277,13.201438848920866
1902501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759,1247,1194,24852,25896,0,28426,30322,42226,57219,63440,82836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-29.10744741330301,-4.250200481154776,1981.4070351758794,4.2008691453404134,-100.0,inf,6.6699500457327865,39.25862410131258,35.50655993937384,10.872262709938996,30.573770491803277
1902567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51736,51716,52975,749556,67194,0,0,0,20524,505157,5443,280465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-0.03865780114427064,2.434449686750706,1314.9240207645116,-91.03549301186303,-100.0,0.0,0.0,inf,2361.298967062951,-98.9225131988669,5052.765019290832
1902806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,557,928,20820,15040,23161,22726,22736,22031,21549,21304,21236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,27.45995423340961,66.6068222621185,2143.5344827586205,-27.761767531219984,53.99601063829786,-1.8781572470964125,0.044002464137982145,-3.100809289232931,-2.1878262448368213,-1.136943709684901,-0.31918888471648144
1902826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,498,449,8542,8101,8364,2640,8961,8364,20069,21553,21879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,18.289786223277904,-9.839357429718875,1802.4498886414253,-5.162725357059239,3.246512776200472,-68.4361549497848,239.4318181818182,-6.662202879142953,139.94500239120038,7.39448901290547,1.512550457012951
1903035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,261,5400,2720,2870,5039,5039,5239,5469,5127,5208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-100.0,inf,1968.9655172413793,-49.62962962962963,5.514705882352944,75.57491289198606,0.0,3.969041476483426,4.390150792135894,-6.2534284147010455,1.5798712697483897
1903044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,742,973,1268,27125,27661,30106,20065,20065,20035,20035,20048,20164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,31.132075471698116,30.318602261048298,2039.1955835962144,1.976036866359454,8.839159827916564,-33.35215571646848,0.0,-0.14951407924246318,0.0,0.06488644871474047,0.5786113328012821
1903055,0,0,0,0,0,2619,2682,4873,4830,5257,5341,7955,7440,8871,8895,10479,10364,10909,262128,23094,23396,11927,12144,14034,15008,16229,17279,17513,14175,19266,18920,383829,378624,377563,373418,295619,296848,328327,338823,319818,0.0,0.0,0.0,0.0,0.0,inf,2.405498281786933,81.69276659209545,-0.8824132977631849,8.840579710144937,1.5978695073235683,48.942145665605686,-6.473915776241357,19.23387096774194,0.2705444707473692,17.807757166947713,-1.097432961160416,5.258587417985328,2302.860023833532,-91.18980040285662,1.3076989694292829,-49.021200205163275,1.8194013582627733,15.56324110671936,6.940287872310114,8.135660980810243,6.469899562511561,1.3542450373285497,-19.060126762976072,35.915343915343925,-1.7959098930758866,1928.6945031712473,-1.3560726260913092,-0.2802252366463809,-1.0978300310146905,-20.834292937137466,0.4157378247000354,10.604417075405603,3.196812933447446,-5.609123347588563
1903058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24187,24122,24803,24616,24208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-0.2687394054657455,2.8231489926208386,-0.7539410555174819,-1.6574585635359074
1903059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,415,9203,9541,11526,10909,12766,13356,14069,14818,17857,22455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,4.010025062656641,2117.590361445783,3.672715418885142,20.804947070537683,-5.353114697206318,17.022641855348787,4.621651261162474,5.338424678047327,5.32376146136897,20.50884059927116,25.749005992047948
1903153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,505,650,21834,24819,25111,24951,25038,25716,26203,28321,27046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,9.782608695652172,28.712871287128717,3259.0769230769233,13.67133827974718,1.1765179902494038,-0.637170960933453,0.34868341950222703,2.7078840162952256,1.893762638046348,8.083043926267974,-4.501959676565093
1903296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832,795,818,18551,21117,23037,21907,22405,23663,24595,22323,24072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-4.447115384615385,2.8930817610062887,2167.848410757946,13.832138429195195,9.09220059667566,-4.905152580631156,2.2732459944309946,5.614818120955145,3.938638380594184,-9.237649928847325,7.834968418223354
1903320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,186,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,12.04819277108433,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1903321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,338,356,8409,8269,4651,4496,6097,7347,6907,6805,6800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-3.4285714285714253,5.3254437869822535,2262.078651685393,-1.6648828635985269,-43.7537791752328,-3.332616641582453,35.60943060498221,20.50188617352797,-5.988838981897371,-1.4767627045026765,-0.07347538574578039
1903573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700956,503730,504302,504944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-28.1367161419547,0.1135528954003151,0.12730467061403683
1903579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,260,253,5360,10720,5110,5110,5110,5110,5038,4938,4948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-1.8867924528301883,-2.692307692307694,2018.577075098814,100.0,-52.332089552238806,0.0,0.0,0.0,-1.4090019569471646,-1.9849146486701108,0.20251113811260435
1903786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1721,1921,1833,39495,30170,32982,32577,32451,33786,35329,36491,37852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,11.621150493898892,-4.580947423217074,2054.6644844517186,-23.610583618179515,9.320517069937019,-1.2279425140986011,-0.38677594621973066,4.113894795229722,4.566980406085364,3.2890826233406,3.729686772080787
1903859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,217,138,2788,2774,2781,2781,4483,4876,4929,4854,4917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,-36.405529953917046,1920.2898550724638,-0.5021520803443313,0.25234318673394984,0.0,61.20100683207479,8.766451037251844,1.0869565217391353,-1.5216068167985375,1.2978986402966575
1903866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200,2200,2200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0
1903880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,8256,4971,4528,4220,4175,8590,4308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-100.0,0.0,0.0,inf,-39.78924418604651,-8.911687789177225,-6.80212014134276,-1.0663507109004766,105.748502994012,-49.84866123399302
1903883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,222,233,4660,4965,5153,4710,4710,7335,8466,15643,11109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,34.54545454545455,4.954954954954949,1900.0,6.545064377682408,3.786505538771401,-8.596933824956333,0.0,55.73248407643312,15.419222903885487,84.77439168438458,-28.98421018986128
1903905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4894,3868,2779,59936,26217,18498,19492,20139,26062,38046,0,584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-20.96444626072742,-28.1540847983454,2056.7470313062254,-56.25834223171382,-29.44272800091544,5.373553897718675,3.3193104863533662,29.410596355330455,45.98265674161615,-100.0,inf
1904020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,245,270,5670,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,10.20408163265305,2000.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1904033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2355,2470,2746,56800,57822,60609,64331,64953,64151,66983,64932,66387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,4.883227176220806,11.17408906882591,1968.4632192279678,1.79929577464788,4.819964719310987,6.14100216139517,0.9668744462234313,-1.2347389650978369,4.414584340072647,-3.0619709478524437,2.240805766032161
1904126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1352,1332,1332,18723,21255,19475,19505,20120,20164,20214,19988,20067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,-1.4792899408283988,0.0,1305.6306306306305,13.523473802275277,-8.374500117619387,0.1540436456996197,3.1530376826454765,0.21868787276342339,0.2479666732791097,-1.1180370040565935,0.3952371422853762
1904154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32149,33176,35454,722856,787079,870897,870370,862912,864088,866580,874694,892313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,3.194500606550754,6.86640945261634,1938.855982399729,8.884618789911137,10.649248677705803,-0.06051232235270154,-0.8568769603731763,0.13628272639620853,0.2883965522030074,0.9363244016709293,2.0143044310353186
1904274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1698,2100,2705,40947,55140,68802,76090,125866,140930,144173,151874,162152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,23.674911660777376,28.809523809523817,1413.7523105360444,34.66187999120815,24.776931447225238,10.592715328042779,65.41726902352478,11.968283730316376,2.301142411126089,5.3414994485791345,6.767451966761917
1904323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,909,1274,1357,27035,17035,18898,20874,25154,29254,32189,36577,40760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,40.15401540154016,6.514913657770793,1892.262343404569,-36.98908821897541,10.936307601995887,10.456132924118954,20.50397623838267,16.299594497892976,10.032816025158953,13.631986082201998,11.4361483992673
